"","citycode","countrycode","cityname","countryname","nrecord","pm10","pm25","o3","no2","so2","co","startyear","endyear","nopollutiondata","o38h","co8h"
"253","dijn.fra0017","fra0017","Dijon","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"254","grnb.fra0017","fra0017","Grenoble","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"255","lhvr.fra0017","fra0017","Le Havre","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"256","lill.fra0017","fra0017","Lille","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"257","lndu.fra0017","fra0017","Lens-Douai ","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"258","lyon.fra0017","fra0017","Lyon","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"259","mntp.fra0017","fra0017","Montpellier","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"260","mrsl.fra0017","fra0017","Marseille","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"261","nice.fra0017","fra0017","Nice","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"262","nncy.fra0017","fra0017","Nancy","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"263","nnts.fra0017","fra0017","Nantes","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"264","orln.fra0017","fra0017","Orleans","France",6575,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"265","pars.fra0017","fra0017","Paris","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"266","rnns.fra0017","fra0017","Rennes","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"267","roun.fra0017","fra0017","Rouen","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"268","strs.fra0017","fra0017","Strasbourg","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"269","tols.fra0017","fra0017","Toulouse","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"270","tors.fra0017","fra0017","Tours","France",6575,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"272","brln.ger9315","ger9315","Berlin","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"273","brmn.ger9315","ger9315","Bremen","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"274","drsd.ger9315","ger9315","Dresden","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"275","drtm.ger9315","ger9315","Dortmund","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"276","dssl.ger9315","ger9315","Dusseldorf","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"277","frnk.ger9315","ger9315","Frankfurt","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"278","hmbr.ger9315","ger9315","Hamburg","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"279","hnnv.ger9315","ger9315","Hannover","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"280","koln.ger9315","ger9315","Koeln","Germany",8400,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"281","lpzg.ger9315","ger9315","Leipzig","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"282","mnch.ger9315","ger9315","Muenchen","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"283","sttt.ger9315","ger9315","Stuttgart","Germany",8400,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1993,2015,FALSE,TRUE,TRUE
"284","athn.grc0110","grc0110","Athens","Greece",3652,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2001,2010,FALSE,TRUE,TRUE
"286","rykj.ice0018","ice0018","Reykjavik","Iceland",6940,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2018,FALSE,FALSE,FALSE
"293","mshh.irn0215","irn0215","Mashhad","Iran",3653,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2004,2013,FALSE,FALSE,FALSE
"294","thrn.irn0215","irn0215","Tehran","Iran",5113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2002,2015,FALSE,FALSE,FALSE
"296","brsh.isr8520","isr8520","Beer Sheva","Israel",13149,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1985,2020,FALSE,FALSE,FALSE
"297","haif.isr8520","isr8520","Haifa","Israel",8036,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1999,2020,FALSE,FALSE,FALSE
"298","jrsl.isr8520","isr8520","Jerusalem","Israel",13149,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1985,2020,FALSE,FALSE,FALSE
"299","tlav.isr8520","isr8520","Tel Aviv","Israel",13149,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1985,2020,FALSE,FALSE,FALSE
"316","ancn.ita0615","ita0615","Ancona","Italy",3287,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2006,2014,FALSE,TRUE,FALSE
"317","bari.ita0615","ita0615","Bari","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"318","blgn.ita0615","ita0615","Bologna","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2006,2015,FALSE,TRUE,FALSE
"319","catn.ita0615","ita0615","Catania","Italy",2922,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008,2015,FALSE,FALSE,FALSE
"320","cglr.ita0615","ita0615","Cagliari","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2006,2015,FALSE,TRUE,FALSE
"321","cvtv.ita0615","ita0615","Civitavecchia","Italy",2922,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2008,2015,FALSE,FALSE,TRUE
"322","flrn.ita0615","ita0615","Florence","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"323","frsn.ita0615","ita0615","Frosinone","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"324","geno.ita0615","ita0615","Genoa","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"325","latn.ita0615","ita0615","Latina","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"326","miln.ita0615","ita0615","Milan","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"327","npls.ita0615","ita0615","Naples","Italy",2556,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2009,2015,FALSE,FALSE,TRUE
"328","plrm.ita0615","ita0615","Palermo","Italy",2922,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008,2015,FALSE,FALSE,FALSE
"329","riet.ita0615","ita0615","Rieti","Italy",2922,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2008,2015,FALSE,TRUE,TRUE
"330","rome.ita0615","ita0615","Rome","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"331","trst.ita0615","ita0615","Trieste","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"332","turn.ita0615","ita0615","Turin","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2006,2015,FALSE,TRUE,TRUE
"333","vtrb.ita0615","ita0615","Viterbo","Italy",3652,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2006,2015,FALSE,TRUE,FALSE
"346","aikt.jap1115","jap1115","Aikita","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"347","aomr.jap1115","jap1115","Aomori","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"348","chib.jap1115","jap1115","Chiba","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"349","fksh.jap1115","jap1115","Fukushima","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"350","fukk.jap1115","jap1115","Fukuoka","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"351","fuku.jap1115","jap1115","Fukui","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"352","gifu.jap1115","jap1115","Gifu","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"353","hrsh.jap1115","jap1115","hiroshima","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"354","kgsh.jap1115","jap1115","Kagoshima","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"355","kmmt.jap1115","jap1115","Kumamoto","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"356","knzw.jap1115","jap1115","Kanazawa","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"357","kobe.jap1115","jap1115","Kobe","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"358","koch.jap1115","jap1115","Kochi","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"359","kofu.jap1115","jap1115","Kofu","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"360","kyot.jap1115","jap1115","Kyoto","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"361","mats.jap1115","jap1115","Matsue","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"362","mbsh.jap1115","jap1115","Maebashi","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"363","mito.jap1115","jap1115","Mito","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"364","mork.jap1115","jap1115","Morioka","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"365","mtsy.jap1115","jap1115","Matsuyama","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"366","myzk.jap1115","jap1115","Miyazaki","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"367","nagn.jap1115","jap1115","Nagano","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"368","nagy.jap1115","jap1115","Nagoya","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"369","naha.jap1115","jap1115","Naha","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"370","nara.jap1115","jap1115","Nara","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"371","ngsk.jap1115","jap1115","Nagasaki","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"372","nigt.jap1115","jap1115","Niigata","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"373","oita.jap1115","jap1115","Oita","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"374","okym.jap1115","jap1115","Okayama","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"375","osak.jap1115","jap1115","Osaka","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"376","otsu.jap1115","jap1115","Otsu","Japan",1826,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2011,2015,FALSE,TRUE,FALSE
"377","saga.jap1115","jap1115","Saga","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"378","satm.jap1115","jap1115","Saitama","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"379","send.jap1115","jap1115","Sendai","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"380","shzk.jap1115","jap1115","Shizuoka","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"381","sppr.jap1115","jap1115","Sapporo","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"382","tkmt.jap1115","jap1115","Takamatsu","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"383","tksh.jap1115","jap1115","Tokushima","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"384","toky.jap1115","jap1115","Tokyo","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"385","toym.jap1115","jap1115","Toyama","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"386","tsu.jap1115","jap1115","Tsu","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"387","tttr.jap1115","jap1115","Tottori","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"388","utsn.jap1115","jap1115","Utsunomiya","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"389","wkym.jap1115","jap1115","Wakayama","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"390","ykhm.jap1115","jap1115","Yokohama","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"391","ymgc.jap1115","jap1115","Yamaguchi","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"392","ymgt.jap1115","jap1115","Yamagata","Japan",1826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011,2015,FALSE,TRUE,FALSE
"393","akit.jap1219","jap1219","Akita","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"394","aomr.jap1219","jap1219","Aomori","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"395","chib.jap1219","jap1219","Chiba","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"396","fksh.jap1219","jap1219","Fukushima","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"397","fukk.jap1219","jap1219","Fukuoka","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"398","fuku.jap1219","jap1219","Fukui","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"399","gifu.jap1219","jap1219","Gifu","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"400","hrsh.jap1219","jap1219","Hiroshima","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"401","kgsh.jap1219","jap1219","Kagoshima","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"402","kmmt.jap1219","jap1219","Kumamoto","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"403","knzw.jap1219","jap1219","Kanazawa","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"404","kobe.jap1219","jap1219","Kobe","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"405","koch.jap1219","jap1219","Kochi","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"406","kofu.jap1219","jap1219","Kofu","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"407","kyot.jap1219","jap1219","Kyoto","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"408","mats.jap1219","jap1219","Matsue","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"409","mbsh.jap1219","jap1219","Maebashi","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"410","mito.jap1219","jap1219","Mito","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"411","mork.jap1219","jap1219","Morioka","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"412","mtsy.jap1219","jap1219","Matsuyama","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"413","myzk.jap1219","jap1219","Miyazaki","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"414","nagn.jap1219","jap1219","Nagano","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"415","nagy.jap1219","jap1219","Nagoya","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"416","naha.jap1219","jap1219","Naha","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"417","nara.jap1219","jap1219","Nara","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"418","ngsk.jap1219","jap1219","Nagasaki","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"419","nigt.jap1219","jap1219","Niigata","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"420","oita.jap1219","jap1219","Oita","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"421","okym.jap1219","jap1219","Okayama","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"422","osak.jap1219","jap1219","Osaka","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"423","otsu.jap1219","jap1219","Otsu","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"424","saga.jap1219","jap1219","Saga","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"425","satm.jap1219","jap1219","Saitama","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"426","send.jap1219","jap1219","Sendai","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"427","shmn.jap1219","jap1219","Shimonoseki","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"428","shzk.jap1219","jap1219","Shizuoka","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"429","sppr.jap1219","jap1219","Sapporo","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"430","tkmt.jap1219","jap1219","Takamatsu","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"431","tksh.jap1219","jap1219","Tokushima","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"432","toky.jap1219","jap1219","Tokyo","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"433","toym.jap1219","jap1219","Toyama","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"434","tsu.jap1219","jap1219","Tsu","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"435","tttr.jap1219","jap1219","Tottori","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"436","utsn.jap1219","jap1219","Utsunomiya","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"437","wkym.jap1219","jap1219","Wakayama","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"438","ykhm.jap1219","jap1219","Yokohama","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"439","ymgt.jap1219","jap1219","Yamagata","Japan",2922,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2012,2019,FALSE,TRUE,FALSE
"440","fukk.jap7209","jap7209","Fukuoka","Japan",13880,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1972,2009,FALSE,TRUE,FALSE
"441","ktky.jap7209","jap7209","Kitakyushu","Japan",13880,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1972,2009,FALSE,TRUE,FALSE
"442","nagy.jap7209","jap7209","Nagoya","Japan",13880,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1972,2009,FALSE,TRUE,FALSE
"443","osak.jap7209","jap7209","Osaka","Japan",13880,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1972,2009,FALSE,TRUE,FALSE
"444","send.jap7209","jap7209","Sendai","Japan",13880,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1972,2009,FALSE,TRUE,FALSE
"445","sppr.jap7209","jap7209","Sapporo","Japan",13880,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1972,2009,FALSE,TRUE,FALSE
"446","toky.jap7209","jap7209","Tokyo","Japan",13880,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1972,2009,FALSE,TRUE,FALSE
"588","busn.kor9210","kor9210","Busan","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"589","daeg.kor9210","kor9210","Daegu","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"590","dajn.kor9210","kor9210","Daejeon","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"591","gwng.kor9210","kor9210","Gwangju","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"592","inch.kor9210","kor9210","Incheon","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"593","seol.kor9210","kor9210","Seoul","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"594","ulsn.kor9210","kor9210","Ulsan","South Korea",6940,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2010,FALSE,FALSE,FALSE
"595","busn.kor9215","kor9215","Busan","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"596","daeg.kor9215","kor9215","Daegu","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"597","dajn.kor9215","kor9215","Daejeon","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"598","gwng.kor9215","kor9215","Gwangju","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"599","inch.kor9215","kor9215","Incheon","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"600","seol.kor9215","kor9215","Seoul","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"601","ulsn.kor9215","kor9215","Ulsan","South Korea",8766,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1992,2015,FALSE,TRUE,FALSE
"638","kuwt.kuw0016","kuw0016","Kuwait","Kuwait",6210,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2000,2016,FALSE,FALSE,FALSE
"640","cddj.mex9814","mex9814","Ciudad Juarez","Mexico",6209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1998,2014,FALSE,TRUE,FALSE
